start	end	text
1559600	1560600	也有很多善之事
1560600	1561600	啊
1561600	1562600	或者说
1562600	1563600	善之事当中呢
1563600	1564600	也有很多反腐
1564600	1565600	也有这样子
1565600	1566600	啊
1566600	1567600	但是呢
1567600	1568600	比如说
1568600	1569600	讲的法
1569600	1570600	啊
1570600	1571600	我们听到的这些法呢
1571600	1572600	那其实就是
1572600	1573600	佛传下来的
1573600	1574600	佛传下来的
1574600	1575600	啊
1575600	1576600	那么
1576600	1577600	今天比如说
1577600	1578600	我们见到了
1578600	1579600	真正的佛的话
1579600	1580600	啊
1580600	1581600	那佛
1581600	1582600	啊
1582600	1583600	会不会就直接
1583600	1584600	让我们扔到
1584600	1585600	这个西方激乐世界
1585600	1586600	也不可能
1586600	1587600	啊
1587600	1588600	那会不会就是
1588600	1589600	让我们的身上
1589600	1591600	就发生一个什么奇迹
1591600	1592600	啊
1592600	1593600	就当下就是
1593600	1594600	就称佛呢
1594600	1595600	也不会
1595600	1596600	啊
1596600	1597600	都不会
1597600	1598600	那那会怎么样呢
1598600	1599600	那就是给我们
1599600	1600600	这个
1600600	1601600	讲法呀
1601600	1602600	然后呢
1602600	1603600	让我们自己去修心
1603600	1604600	啊
1604600	1605600	然后修了以后呢
1605600	1606600	我们自己能够
1606600	1607600	这个征物
1607600	1608600	那这就是佛的
1608600	1609600	啊
1609600	1610600	对大宗来说
1610600	1611600	啊
1611600	1612600	这个
1612600	1613600	普都宗圣的方法啊
1613600	1614600	就是这个
1614600	1615600	最标准的方法
1615600	1616600	就是这个
1616600	1617600	啊
1617600	1618600	那么我们真正
1618600	1619600	见到了佛
1619600	1620600	那佛给我们呢
1620600	1621600	还不是就是传法吗
1621600	1622600	还不就是让我们
1622600	1623600	去文思修
1623600	1624600	如果
1624600	1625600	逐步逐步的
1625600	1626600	啊
1626600	1627600	就是让我们征物吗
1627600	1628600	啊
1628600	1630600	那这样子的话呢
1630600	1631600	那这个
1631600	1632600	佛
1632600	1633600	对我们的
1633600	1634600	这个
1634600	1635600	工作啊
1635600	1636600	佛的这个
1636600	1637600	失业
1637600	1638600	那么今天呢
1638600	1639600	上师
1639600	1640600	帮我们
1640600	1641600	完成
1641600	1642600	啊
1642600	1643600	这个工作啊
1643600	1644600	所以呢
1644600	1645600	啊
1645600	1646600	从这个角度来讲
1646600	1647600	上师他本身
1647600	1648600	是佛
1648600	1649600	不是佛
1649600	1650600	都没关系啊
1650600	1651600	就是
1651600	1652600	这个
1652600	1653600	上师呢
1653600	1654600	帮我们
1654600	1655600	啊
1655600	1656600	完成了
1656600	1657600	啊
1657600	1658600	这样子的工作
1658600	1659600	或者是说
1659600	1660600	换句话说
1660600	1661600	上师啊
1661600	1662600	替佛陀
1662600	1663600	完成了
1663600	1664600	啊
1664600	1665600	佛陀的
1665600	1666600	这个
1666600	1667600	这个工作
1667600	1668600	啊
1668600	1669600	工法
1669600	1670600	历生啊
1670600	1671600	杜华
1671600	1672600	终生啊
1672600	1673600	那么这些
1673600	1674600	都是佛陀的
1674600	1675600	这个
1675600	1676600	这个工作
1676600	1677600	啊
1677600	1678600	但是因为
1678600	1679600	很
1679600	1680600	魔法时代的
1680600	1681600	很多的
1681600	1682600	就是
1682600	1683600	反正佛陀
1683600	1684600	自己
1684600	1685600	圆挤了
1685600	1686600	依侯的这些
1686600	1687600	终生呢
1687600	1688600	那他们的这个
1688600	1689600	肤薄
1689600	1690600	就没有
1690600	1691600	啊
1691600	1692600	啊
1692600	1693600	那么大
1693600	1694600	所以呢
1694600	1695600	他没有办法
1695600	1696600	见到这个
1696600	1697600	真正的佛
1698600	1699600	啊
1699600	1700600	还有其他的
1700600	1701600	像这个
1701600	1702600	啊
1702600	1703600	要是佛啊
1703600	1704600	那这些也就是
1704600	1705600	没办法见到
1705600	1706600	那没有办法
1706600	1707600	见到的话
1707600	1708600	这一群
1708600	1709600	这个终生啊
1709600	1710600	这一类的终生
1710600	1711600	那怎么办呢
1711600	1712600	啊
1712600	1713600	那就是
1713600	1714600	这个仪啊
1714600	1715600	普通的
1715600	1716600	这个
1716600	1717600	这个
1717600	1718600	这个
1718600	1719600	这个方式
1719600	1720600	出现
1720600	1721600	然后
1721600	1722600	啊
1722600	1723600	帮佛
1723600	1724600	啊
1724600	1725600	完成
1725600	1726600	这个
1726600	1727600	之所以
1727600	1728600	给大家
1728600	1729600	拨下
1729600	1730600	这个
1730600	1731600	解脱的
1731600	1732600	中字
1732600	1733600	这样子的
1733600	1734600	这个工作呢
1734600	1735600	啊
1735600	1736600	他们
1736600	1737600	帮我们
1737600	1738600	啊
1738600	1739600	完成的
1739600	1740600	所以呢
1740600	1741600	从这个
1741600	1742600	角度来说
1742600	1743600	他本人
1743600	1744600	不是佛
1744600	1745600	啊
1745600	1746600	但是呢
1746600	1747600	他就帮我们
1747600	1748600	完成了
1748600	1749600	这个佛陀的
1749600	1750600	啊
1750600	1751600	这个
1751600	1752600	这个
1752600	1753600	这个
1753600	1754600	这个
1754600	1755600	佛陀的
1755600	1756600	因为我们自己的
1756600	1757600	福报
1757600	1758600	啊
1758600	1759600	福报
1759600	1760600	还没有大到
1760600	1761600	啊
1761600	1762600	佛
1762600	1763600	我们看到这个
1763600	1764600	我们亲眼看到佛陀
1764600	1765600	或者是我们亲自
1765600	1766600	从佛陀
1766600	1767600	啊
1767600	1768600	那里
1768600	1769600	啊
1769600	1770600	直接
1770600	1771600	听这些敲诀
1771600	1772600	啊
1772600	1773600	我们没有这样子的这个
1773600	1774600	啊
1774600	1775600	福报
1775600	1776600	那么没有这样子的
1776600	1777600	福报的
1777600	1778600	这一群人怎么办呢
1778600	1779600	啊
1779600	1780600	那就是
1780600	1781600	这个
1781600	1782600	这些善知识
1782600	1783600	啊
1783600	1784600	这些善知识
1784600	1785600	他
1785600	1786600	带着
1786600	1787600	啊
1787600	1788600	佛陀的
1788600	1789600	这个
1789600	1790600	识明
1790600	1791600	带着这个佛陀的
1791600	1792600	佳识
1792600	1793600	来
1793600	1794600	啊
1794600	1795600	帮我们完成
1795600	1796600	这样子的
1796600	1797600	这个工作
1797600	1798600	所以呢
1798600	1799600	啊
1799600	1800600	从这个方面
1800600	1801600	我们也可以
1801600	1802600	解释啊
1802600	1803600	试试如佛
1803600	1804600	也是这样子
1804600	1805600	啊
1805600	1806600	那
1806600	1807600	另外一个呢
1807600	1808600	是什么呢
1808600	1809600	第三个呢
1809600	1810600	这个
1810600	1811600	就是
1811600	1812600	这些人
1812600	1813600	啊
1813600	1814600	不是佛
1814600	1815600	啊
1815600	1816600	那也许是菩萨
1816600	1817600	也许不是
1817600	1818600	啊
1818600	1819600	一地菩萨
1819600	1820600	啊
1820600	1821600	也许就是一个
1821600	1822600	普通的这个
1822600	1823600	啊
1823600	1824600	反复
1824600	1825600	啊
1825600	1826600	但是呢
1826600	1827600	啊
1827600	1828600	他们的身上呢
1828600	1829600	啊
1829600	1830600	由啊
1830600	1831600	这个
1831600	1832600	一代一代一代的
1832600	1833600	这些
1833600	1834600	善知识
1834600	1835600	善识
1835600	1836600	啊
1836600	1837600	根本善识
1837600	1838600	和传承善识
1838600	1839600	啊
1839600	1840600	还有就是
1840600	1841600	诸佛菩萨的这个
1841600	1842600	这个
1842600	1843600	就是有这样子的
1843600	1844600	价值
1844600	1845600	那么
1845600	1846600	这个价值啊
1846600	1847600	虽然
1847600	1848600	它是一个
1848600	1849600	普通的人
1849600	1850600	但是他可以
1850600	1851600	做一种
1851600	1852600	栽体
1852600	1854600	把佛托的这个价值啊
1854600	1855600	就传递给我们
1855600	1856600	这个是
1856600	1857600	没问题的
1857600	1858600	啊
1858600	1859600	这是没问题的
1859600	1860600	所以呢
1860600	1861600	从这个角度来讲
1861600	1862600	也是
1862600	1863600	啊
1863600	1864600	也算
1864600	1865600	是佛
1865600	1866600	啊
1866600	1867600	从这个角度
1867600	1868600	我们也可以
1868600	1869600	解
1869600	1870600	理解
1870600	1871600	试试如佛
1871600	1872600	我们首先
1872600	1873600	第一个
1873600	1874600	啊
1874600	1875600	所以非常非常重要的
1875600	1876600	就是
1876600	1877600	试试如佛
1877600	1878600	啊
1878600	1879600	那么我们
1879600	1880600	怎么样去
1880600	1881600	理解这个
1881600	1882600	试试如佛呢
1882600	1883600	那么这个当中
1883600	1884600	就有几个
1884600	1885600	不同的
1885600	1886600	层次
1886600	1887600	啊
1887600	1888600	不同的层次
1888600	1889600	啊
1889600	1890600	那我们
1890600	1891600	这个我们
1891600	1892600	是
1892600	1893600	以
1893600	1894600	真正的佛
1894600	1895600	来看我们的
1895600	1896600	上师
1896600	1897600	还是我们看
1897600	1898600	第二个
1898600	1899600	还是第三个方法
1899600	1900600	啊
1900600	1901600	可以把上师
1901600	1902600	当作真正的佛
1902600	1903600	啊
1903600	1904600	也许他
1904600	1905600	是佛
1905600	1906600	也许
1906600	1907600	根本不是佛
1907600	1908600	但是呢
1908600	1909600	啊
1909600	1910600	自己的心目当中呢
1910600	1911600	啊
1911600	1912600	也许就是
1912600	1913600	就当
1913600	1914600	也许能够当作
1914600	1915600	真正的这个
1915600	1916600	佛这样子
1916600	1917600	来看
1917600	1918600	这个就是
1918600	1919600	看我们的
1919600	1920600	心心最强的人呢
1920600	1920600	
1920600	1921600	可以这样子
1921600	1922600	啊
1922600	1923600	那么这个不行了
1923600	1924600	以后呢
1924600	1925600	然后我们就是
1925600	1926600	第二个
1926600	1927600	第三个
1927600	1928600	啊
1928600	1929600	以这样子的心心
1929600	1930600	也不是佛的
1930600	1931600	这个花圣
1931600	1932600	啊
1932600	1933600	但是呢
1933600	1934600	他就是
1934600	1935600	帮我们完成了
1935600	1936600	佛的事业
1936600	1937600	所以他就是佛
1937600	1938600	啊
1938600	1939600	或者是
1939600	1940600	啊
1940600	1941600	因为
1941600	1942600	他也不是佛
1942600	1943600	他也不是佛的花圣
1943600	1944600	但是呢
1944600	1945600	他的这种
1945600	1946600	语言
1946600	1947600	和他的这种
1947600	1948600	啊
1948600	1949600	心
1949600	1950600	啊
1950600	1951600	就有
1951600	1952600	啊
1952600	1953600	这个
1953600	1954600	从佛陀
1954600	1955600	到
1955600	1956600	啊
1956600	1957600	这个
1957600	1958600	传承上师
1958600	1959600	在他们的语言上
1959600	1960600	在他们的心理
1960600	1961600	在他们的身上
1961600	1962600	然后呢
1962600	1963600	他们把这些
1963600	1964600	传
1964600	1965600	这个价值
1965600	1966600	传递给我们了
1966600	1967600	所以呢
1967600	1968600	啊
1968600	1969600	他就是佛
1969600	1970600	那
1970600	1971600	就是这三种啊
1971600	1972600	啊
1972600	1973600	都可以
1973600	1974600	都叫做
1974600	1975600	这个
1975600	1976600	事事如佛
1976600	1977600	啊
1977600	1978600	但是我们刚才讲了
1978600	1979600	啊
1979600	1980600	就是我们这三个当中呢
1980600	1981600	啊
1981600	1982600	就是
1982600	1983600	以哪一种
1983600	1984600	啊
1984600	1985600	这个
1985600	1986600	这个
1986600	1987600	啊
1987600	1988600	那么这个
1988600	1989600	就要看
1989600	1990600	我们自己的心性
1990600	1991600	啊
1991600	1992600	首先
1992600	1993600	第一个
1993600	1994600	是特别的重要
1994600	1995600	对上师的这种心性
1995600	1996600	啊
1996600	1997600	是相当的这个重要
1997600	1998600	啊
1998600	1999600	这个我们到时候
1999600	2000600	修密法的时候
2000600	2001600	我们一定会亲身
2001600	2002600	亲身
2002600	2003600	感觉到的
2003600	2004600	如果是
2004600	2005600	没有这样的
2005600	2006600	上师的
2006600	2007600	这个价值的话呢
2007600	2008600	那虽然是
2008600	2009600	我们把家新也修完了
2009600	2010600	然后呢
2010600	2011600	我们该听的
2011600	2012600	这个大圆满的法呀
2012600	2013600	这些
2013600	2014600	也挺晚了
2014600	2015600	啊
2015600	2016600	但是呢
2016600	2017600	不能这个
2017600	2018600	真物啊
2018600	2019600	也是不能真物
2019600	2020600	那所以这个时候呢
2020600	2022600	我们也就不知道怎么办了啊
2022600	2023600	家新也修了
2023600	2024600	四家新五家
2024600	2025600	全部修完了
2025600	2026600	然后呢
2026600	2027600	密法的这个
2027600	2028600	这些最具体的
2028600	2029600	这些
2029600	2030600	课呢
2030600	2031600	也听了啊
2031600	2032600	那么听了以后呢
2032600	2033600	还不能真物的话
2033600	2034600	那怎么办呢
2034600	2035600	啊
2035600	2036600	那个时候
2036600	2037600	我们也就不知道啊
2037600	2039600	还有一个呢
2039600	2040600	这个大圆满的
2040600	2041600	这个方法呢
2041600	2043600	缠松的这个
2043600	2044600	顿污呢
2044600	2045600	也是差不多
2045600	2046600	因为这个时候呢
2046600	2049600	我们也不需要去这个思考啊
2049600	2050600	也不需要去
2050600	2052600	逻辑的推理不思考
2052600	2053600	啊
2053600	2054600	然后呢
2054600	2055600	也没有去这个
2055600	2056600	修这个
2056600	2057600	期待明年
2057600	2058600	那么这些都没有
2058600	2059600	那这些都没有的
2059600	2061600	这些这个情况下啊
2061600	2063600	我们怎么去真物呢
2063600	2064600	那就是
2064600	2065600	唯一考的就是
2065600	2066600	上市的啊
2066600	2067600	价值
2067600	2068600	齐勤上市
2068600	2069600	这样子来这个
2069600	2070600	真物啊
2070600	2071600	所以呢
2071600	2072600	啊
2072600	2073600	这个时候呢
2073600	2074600	能不能真物呢
2074600	2075600	好
2075600	2077600	那我们的这个
2077600	2078600	心心啊
2078600	2079600	这个就是
2079600	2080600	相当的重要啊
2080600	2081600	这是第一个
2081600	2083600	是是如佛啊
2083600	2085600	第二啊
2085600	2086600	第二呢
2086600	2087600	还有另外一个
2087600	2088600	另外一个呢
2088600	2089600	我们对上市的
2089600	2090600	另外一个是什么呢
2090600	2091600	感恩的心啊
2091600	2092600	感恩的心
2094600	2096600	这种干啊
2098600	2100600	这种感恩的心啊
2100600	2101600	就是
2101600	2102600	就是相当重要啊
2102600	2103600	因为这个
2104600	2106600	我们每一个人的心
2106600	2108600	都有佛的坦诚
2108600	2110600	或者是有佛心啊
2110600	2111600	但是
2111600	2112600	就是我们之前呢
2112600	2114600	就是这么多的佛
2114600	2115600	菩萨
2115600	2116600	像比如说
2116600	2117600	释迦牟尼佛
2117600	2119600	就是出现了
2119600	2120600	然后呢
2120600	2122600	转三次的法轮
2122600	2123600	然后这个
2123600	2125600	转三次的这个法轮
2125600	2126600	当中
2126600	2128600	就是无数的人
2128600	2129600	开悟了
2129600	2131600	无数的人
2131600	2132600	解脱了
2132600	2134600	但是我们没有解脱啊
2134600	2135600	没有解脱
2135600	2137600	到今天为止
2137600	2139600	我们都没有解脱
2139600	2140600	什么都没有
2140600	2142600	就是在佛法方面呢
2142600	2143600	没有得到什么
2143600	2145600	虽然我们的心中呢
2145600	2146600	有佛心
2146600	2147600	但是我们也
2147600	2148600	连有没有佛心
2148600	2150600	我们都不知道
2150600	2152600	在这样子的情况下呢
2152600	2153600	就是
2153600	2155600	就是让我们明白
2155600	2157600	这个怎么样
2157600	2159600	受伤解脱到
2159600	2160600	怎么样
2160600	2162600	受伤解脱到
2162600	2163600	让我们明白
2163600	2165600	怎么样去解脱
2165600	2166600	让我们明白
2166600	2169600	怎么样去自立立塔
2169600	2170600	那么这些
2170600	2172600	全部都是
2172600	2174600	善知识
2174600	2175600	教我们的
2175600	2177600	如果没有善知识的话
2177600	2178600	那佛
2178600	2180600	都化了无数终身
2180600	2181600	但是这个无数终身当中
2181600	2183600	不包括我们呢
2183600	2184600	不包括
2184600	2185600	如果包括了
2185600	2186600	我们现在
2186600	2188600	早就已经成佛了
2188600	2189600	所以在这里
2189600	2191600	所以呢
2191600	2192600	对任何一个
2192600	2193600	丧事
2193600	2195600	无论是佛也好
2195600	2196600	佛的化身也好
2196600	2198600	不是佛的化身也好
2198600	2199600	那就是对我们
2199600	2201600	这个是恩众入山
2201600	2202600	所以呢
2202600	2204600	这个密宗里面讲
2204600	2205600	从
2205600	2206600	从个人的这种
2206600	2208600	恩德的角度来讲
2208600	2209600	那就是
2209600	2211600	从某种方面讲
2211600	2212600	比佛
2212600	2213600	还要重要
2213600	2214600	当然
2214600	2215600	如果是没有佛
2215600	2216600	那当然这个
2216600	2217600	从源头上
2217600	2218600	我们所有人
2218600	2219600	根本就是不知道
2219600	2220600	什么是
2220600	2221600	这个
2221600	2222600	发
2222600	2223600	什么是截图
2223600	2224600	这个不知道
2224600	2225600	但是呢
2225600	2226600	我们对个人来说呢
2226600	2227600	那就是
2227600	2229600	没有善知识的话呢
2229600	2230600	就是我们
2230600	2231600	不知道
2231600	2232600	怎么去修心
2232600	2233600	直接让我们
2233600	2235600	明白这些道理
2235600	2236600	直接让我们
2236600	2237600	奏上
2237600	2238600	这个截图道德
2238600	2239600	那就是
2239600	2240600	就是
2240600	2241600	就是我们的
2241600	2242600	这个
2242600	2243600	善知识
2243600	2244600	善事
2244600	2245600	所以呢
2245600	2246600	就是这个
2246600	2248600	对我们自己来讲的话
2248600	2250600	也就是有这样子的恩德
2250600	2252600	主要是这两个方面
2252600	2253600	我们去修
2253600	2254600	以两个
2254600	2255600	这两个
2255600	2256600	心性
2256600	2257600	感恩
2257600	2258600	这样子的心
2258600	2260600	去修上世瑜伽
2260600	2262600	这个就是
2262600	2264600	我们修上世瑜伽的
2264600	2266600	前提的条件
2266600	2267600	前提条件
2267600	2268600	如果我们
2268600	2269600	对上世
2269600	2271600	没有什么心心的话呢
2271600	2272600	确实是没办法
2272600	2274600	确实是没办法修了
2275600	2276600	非常的重要
2276600	2277600	我们
2277600	2278600	第一个呢
2278600	2279600	我们的上师呢
2279600	2281600	也不只是某一个人
2281600	2282600	我们的上师
2282600	2283600	第一个呢
2283600	2284600	释迦牟尼佛
2284600	2285600	然后呢
2285600	2286600	这个
2286600	2287600	八大菩萨
2287600	2288600	尤其是这个
2288600	2289600	莲花圣大师
2289600	2290600	再下来
2290600	2292600	就是法王如一宝
2292600	2293600	然后呢
2293600	2294600	其他的上师呢
2294600	2295600	我们也可以
2295600	2296600	都可以
2296600	2297600	这个
2297600	2298600	观相
2298600	2299600	为一体
2299600	2300600	但是主要的
2300600	2301600	这个我们
2301600	2302600	经常讲的这个
2302600	2303600	上师呢
2303600	2305600	就主要这么几个了
2305600	2306600	释迦牟尼佛
2306600	2308600	莲花圣大师
2308600	2309600	然后就是这个
2309600	2310600	法王如一宝
2310600	2311600	这么几个
2311600	2313600	最最最核心的
2313600	2314600	最核心的
2314600	2316600	最重要的
2316600	2317600	这个
2317600	2318600	上师
2318600	2319600	然后这样子
2319600	2320600	以后呢
2320600	2321600	其他的呢
2321600	2322600	我们可以
2322600	2323600	就是
2323600	2324600	就
2324600	2325600	就融为一体
2325600	2326600	这样子
2326600	2327600	就可以了
2329600	2330600	这个
2330600	2331600	特别的
2331600	2332600	这个上师的
2332600	2333600	这个心心
2333600	2334600	有多么多么的重要呢
2334600	2336600	那我们之前呢
2336600	2337600	意志上师的时候
2337600	2338600	也讲过了啊
2338600	2339600	这个里面呢
2339600	2340600	也有讲啊
2340600	2341600	大家
2341600	2342600	自己约度
2342600	2343600	啊
2343600	2344600	大家自己约度
2344600	2345600	还有呢
2345600	2346600	刚才给大家推荐的
2346600	2347600	这个几本
2347600	2348600	其他的书啊
2348600	2349600	这个大家也得要
2349600	2350600	这个约度
2350600	2351600	啊
2351600	2352600	好好的这个约度
2352600	2353600	嗯
2353600	2354600	啊
2354600	2355600	这些时
2355600	2356600	我们
2356600	2357600	秀上师瑜伽的
2357600	2358600	这个
2358600	2359600	这个最基本的
2359600	2360600	这个条件
2360600	2361600	然后呢
2361600	2362600	接下来呢
2362600	2363600	我们啊
2363600	2364600	讲这个
2364600	2365600	上师瑜伽的
2365600	2366600	修法的
2366600	2367600	这个具体的
2367600	2368600	啊
2368600	2369600	方法
2369600	2370600	啊
2370600	2371600	这个具体的方法呢
2371600	2372600	啊
2372600	2373600	分三个部分
2373600	2374600	具体方法
2374600	2375600	就是分三个部分
2375600	2376600	一个呢
2376600	2377600	啊
2377600	2378600	这是
2378600	2379600	清洗的
2379600	2380600	非常清洗的
2380600	2381600	啊
2381600	2382600	关相
2382600	2383600	啊
2383600	2384600	这个
2384600	2385600	福田
2385600	2386600	福田也好
2386600	2387600	或者是
2387600	2388600	上师
2388600	2389600	关相
2389600	2390600	上师
2390600	2391600	这个就是
2391600	2392600	啊
2392600	2393600	第一个部分呢
2393600	2394600	啊
2394600	2395600	这个相当的重要
2395600	2396600	这个关相
2396600	2397600	啊
2397600	2398600	特别重要
2398600	2399600	然后第二个部分呢
2399600	2400600	啊
2400600	2401600	这个关相好了以后呢
2401600	2402600	然后
2402600	2403600	啊
2403600	2404600	就是这个
2404600	2405600	啊
2405600	2406600	吉内
2406600	2407600	这个
2407600	2408600	福报
2408600	2409600	啊
2409600	2410600	吉内福报
2410600	2411600	以
2411600	2412600	啊
2412600	2413600	七之功的方法
2413600	2414600	去
2414600	2415600	吉内福报
2415600	2416600	这是
2416600	2417600	第二
2417600	2418600	七清
2418600	2419600	啊
2419600	2420600	专心的七清
2420600	2421600	就是
2421600	2422600	就是
2422600	2423600	这三个
2423600	2424600	啊
2424600	2425600	我们的具体的方法呢
2425600	2426600	啊
2426600	2427600	就是这三个
2427600	2428600	那么这三个当中呢
2428600	2429600	我们今天就讲
2429600	2430600	啊
2430600	2431600	第一个部分
2431600	2432600	啊
2432600	2433600	第一个部分
2433600	2434600	然后第一个部分呢
2434600	2435600	我们
2435600	2436600	首先啊
2436600	2437600	啊
2437600	2438600	关相
2438600	2439600	啊
2439600	2440600	关相的时候
2440600	2441600	我们怎么关相呢
2441600	2442600	啊
2442600	2443600	首先
2443600	2444600	第一个
2444600	2445600	啊
2445600	2446600	我们就
2446600	2447600	啊
2447600	2448600	都是一样
2448600	2449600	全世界
2449600	2450600	任何一个角落
2450600	2451600	任何一个地方
2451600	2452600	都是一样
2452600	2453600	啊
2453600	2454600	不管我们在哪里大做
2454600	2455600	就是
2455600	2456600	我们把这个
2456600	2457600	周围的环境啊
2457600	2458600	就
2458600	2459600	关相为
2459600	2460600	莲花生
2460600	2461600	大石的
2461600	2462600	啊
2462600	2463600	这个
2463600	2464600	啊
2464600	2465600	这个
2465600	2466600	这个
2466600	2467600	茶兔
2467600	2468600	啊
2468600	2469600	莲花生大石
2469600	2470600	茶兔是什么样子呢
2470600	2471600	啊
2471600	2472600	莲花生大石的这个
2472600	2473600	茶兔
2473600	2474600	简单的说啊
2474600	2475600	就是这个
2475600	2476600	这是机箱山
2476600	2477600	这是一个海盗
2477600	2478600	啊
2478600	2479600	这个小的海盗
2479600	2480600	啊
2480600	2481600	我们可以关相
2481600	2482600	啊
2482600	2483600	这个
2483600	2484600	这个茫茫大海
2484600	2485600	啊
2485600	2486600	就是就是
2486600	2487600	就是周围全部都是
2487600	2488600	茫茫的大海
2488600	2489600	啊
2489600	2490600	然后呢
2490600	2491600	这个
2491600	2492600	这个海
2492600	2493600	啊
2493600	2494600	中间
2494600	2495600	啊
2495600	2496600	这关相
2496600	2497600	一一
2497600	2498600	一座山
2498600	2499600	啊
2499600	2500600	一个小的海盗
2500600	2501600	然后这个海盗
2501600	2502600	啊
2502600	2503600	中间
2503600	2504600	啊
2504600	2505600	这一方面呢
2505600	2506600	啊
2506600	2507600	特别的妆眼
2507600	2508600	啊
2508600	2509600	也是也是
2509600	2510600	就是有一点点
2510600	2511600	啊
2511600	2512600	这个
2512600	2513600	啊
2513600	2514600	就是有跟
2514600	2515600	这个
2515600	2516600	像
2516600	2517600	纪乐世界是不太一样的啊
2517600	2518600	纪乐世界呢
2518600	2519600	那
2519600	2520600	到处都是
2520600	2521600	就是
2521600	2522600	非常的
2522600	2523600	啊
2523600	2524600	清津
2524600	2525600	啊
2525600	2526600	非常的这个
2526600	2527600	清津
2527600	2528600	但是这个
2528600	2529600	莲花生大石的
2529600	2530600	这个
2530600	2531600	童死机箱山呢
2531600	2532600	他跟
2532600	2533600	没有想这个
2533600	2534600	啊
2534600	2535600	他就是一个
2535600	2536600	人间的
2536600	2537600	一个
2537600	2538600	一个叉徒
2538600	2539600	啊
2539600	2540600	所以呢
2540600	2541600	他周围呢
2541600	2542600	啊
2542600	2543600	就是大海
2543600	2544600	啊
2544600	2545600	茫茫大海
2545600	2546600	然后呢
2546600	2547600	海
2547600	2548600	这个
2548600	2549600	啊
2549600	2550600	这个
2550600	2551600	这个岛
2551600	2552600	啊
2552600	2553600	岛浴
2553600	2554600	然后岛浴
2554600	2555600	中间的
2555600	2556600	这个山
2556600	2557600	啊
2557600	2558600	那上面呢
2558600	2559600	啊
2559600	2560600	也有很多
2560600	2561600	很多的
2561600	2562600	这个
2562600	2563600	普通人
2563600	2564600	像
2564600	2565600	这个
2565600	2566600	啊
2566600	2567600	纪乐世界的话呢
2567600	2568600	那没有普通人
2568600	2569600	啊
2569600	2570600	也没有反复人
2570600	2571600	这些都没有的
2571600	2572600	全部都是这个
2572600	2573600	啊
2573600	2574600	这个一地
2574600	2575600	菩萨亚
2575600	2576600	阿洛哈那这样
2576600	2577600	周边也都是清津
2577600	2578600	但是呢
2578600	2579600	啊
2579600	2580600	童死机箱山
2580600	2581600	啊
2581600	2582600	就不是
2582600	2583600	那么这个山的
2583600	2584600	沈丁
2584600	2585600	啊
2585600	2586600	就是
2586600	2587600	关乡
2587600	2588600	啊
2588600	2589600	莲花生大石的
2589600	2590600	啊
2590600	2591600	这个
2591600	2592600	宫殿呢
2592600	2593600	我们
2593600	2594600	关抢的时候啊
2594600	2595600	我们具体的
2595600	2596600	这个
2596600	2597600	不知道怎么关乡的话呢
2597600	2598600	那我们就关乡
2598600	2599600	比如说
2599600	2600600	像弹撑
2600600	2601600	啊
2601600	2602600	大家知道的
2602600	2603600	啊
2603600	2604600	比如说
2604600	2605600	我们学院的
2605600	2606600	这个弹撑啊
2606600	2607600	啊
2607600	2608600	这个大家知道
2608600	2609600	就这样子
2609600	2610600	一个弹撑
2610600	2611600	三层楼的
2611600	2612600	一个这样子的
2612600	2613600	啊
2613600	2614600	宫殿
2614600	2615600	啊
2615600	2616600	当然
2616600	2617600	不是一个小的
2617600	2618600	这个
2618600	2619600	啊
2619600	2620600	小
2620600	2621600	那就是这个
2621600	2622600	三层的
2622600	2623600	三层是这个
2623600	2625600	一层是保身的
2625600	2626600	啊
2626600	2627600	华生的茶图啊
2627600	2628600	然后在上面
2628600	2629600	第二层呢
2629600	2631600	是保身佛的茶图
2631600	2632600	然后呢
2632600	2633600	最上
2633600	2634600	最最上面的一层呢
2634600	2635600	啊
2635600	2636600	就是
2636600	2637600	法身佛的这个
2637600	2638600	这个这个茶图啊
2638600	2639600	这个
2639600	2640600	华生
2640600	2641600	保身
2641600	2642600	这个
2642600	2643600	法身的
2643600	2644600	三中佛的
2644600	2645600	这个
2645600	2646600	茶图啊
2646600	2647600	相争
2647600	2648600	就是有这样子的
2648600	2649600	这个
2649600	2650600	三层
2650600	2651600	楼啊
2651600	2652600	就简单这样子
2652600	2653600	这个
2653600	2654600	观相啊
2654600	2655600	那我们也就不一定
2655600	2657600	这个观相的非常清楚
2657600	2658600	我们大概可以观相
2658600	2659600	这个像
2659600	2660600	弹撑这样子的
2660600	2661600	三层楼
2661600	2662600	啊
2662600	2663600	然后
2663600	2664600	这个
2664600	2665600	三层楼里面啊
2665600	2666600	啊
2666600	2667600	然后我们就观相这个
2667600	2669600	就观相中间啊
2669600	2670600	就观相这个
2670600	2672600	莲花圣大师啊
2672600	2673600	啊
2673600	2674600	莲花圣大师
2674600	2675600	然后呢
2675600	2676600	嗯
2676600	2677600	这个也可以观相
2677600	2678600	很多很多
2678600	2679600	我们下面一步一步的
2679600	2680600	讲啊
2680600	2681600	其他的这个
2681600	2682600	佛菩萨
2682600	2683600	然后呢
2683600	2684600	这个时候
2684600	2685600	第一个呢
2685600	2686600	我们首先把这样子
2686600	2687600	环境啊
2687600	2688600	就这样去
2688600	2689600	观相
